Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA CAPELINHA 279 - APT 104 - SERRA - 30220-300 - BELO HORIZONTE - MG;SERRA;2002;515;76,33;76,33;P3;0,0674;AP;RESIDENCIAL;347000;10410;ZA;22/12/2021 00:00
RUA CAPITAO GUSTAVO MURGEL 174 - APT 202 - CAICARAS - 30770-240 - BELO HORIZONTE - MG;CAICARAS;2019;408,66;88,02;352,08;P3;0,12103;AP;RESIDENCIAL;306309,6;18378,56;ZAP;27/12/2021 00:00
RUA CARACA 211 - APT 1501 - SERRA - 30220-260 - BELO HORIZONTE - MG;SERRA;1995;2294,4;222,5;222,5;P3;0,02844;AP;RESIDENCIAL;1265000;37950;ZA;23/12/2021 00:00
RUA CARAPICUIBA 290 - APT 201 - TIROL - 30692-646 - BELO HORIZONTE - MG;TIROL;2017;200;98,09;392,36;P3;0,2282;AP;RESIDENCIAL;228476,87;13708,6;ZAP;27/12/2021 16:22
RUA CARATIA 42 - APARECIDA - 31230-750 - BELO HORIZONTE - MG;APARECIDA;1976;355;231,11;231,11;P3;1;CA;RESIDENCIAL;510000;30600;ZAR2;29/12/2021 00:00
RUA CARATINGA 262 - BLOCO C APT 302 - ANCHIETA - 30310-510 - BELO HORIZONTE - MG;ANCHIETA;1973;2040;125,64;125,64;P3;0,0234;AP;RESIDENCIAL;581182,37;17435,47;ZA;02/12/2021 13:44
RUA CARDEAL STEPINAC 170 - APT 202 - CIDADE NOVA - 31170-220 - BELO HORIZONTE - MG;CIDADE NOVA;2019;778;200,53;200,53;P4;0,07743;AP;RESIDENCIAL;1170000;35100;ZA;20/12/2021 12:47
RUA CARIOCA 70 - BLOCO III APT 201 - PADRE EUSTAQUIO - 30730-420 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1991;2679;70,95;70,95;P2;0,02084;AP;RESIDENCIAL;220000;6600;ZA;10/12/2021 10:01
RUA CARIOCA 750 - APT 301 - PADRE EUSTAQUIO - 30730-420 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;2009;420;125,6;125,6;P3;0,104387;AP;RESIDENCIAL;580000;17400;ZA;01/12/2021 11:23
RUA CARLOS CAMPOS MOTTA 223 - APT 404 - ITATIAIA - 31360-660 - BELO HORIZONTE - MG;ITATIAIA;2013;720;55,25;55,25;P3;0,062485;AP;RESIDENCIAL;181772,5;5453,17;ZAP;24/12/2021 09:36
RUA CARLOS EUSTAQUIO 65 - SAO SALVADOR - 30881-470 - BELO HORIZONTE - MG;SAO SALVADOR;2016;182,18;285,14;285,14;P3;1;CA;RESIDENCIAL;507317;15219,51;ZAP;23/12/2021 15:28
RUA CARLOS TURNER 220 - APT 404 - SILVEIRA - 31140-520 - BELO HORIZONTE - MG;SILVEIRA;2007;1080;158,47;158,47;P4;0,038499;AP;RESIDENCIAL;639000;19170;ZAP;23/12/2021 00:00
RUA CARLOS TURNER 266 - APT 401 - SILVEIRA - 31140-520 - BELO HORIZONTE - MG;SILVEIRA;1998;1440;124,89;124,89;P4;0,014824;AP;RESIDENCIAL;429184,49;12875,53;ZAP;02/12/2021 11:09
RUA CARMELITA FARIA GAROFALO 92 - APT 203 - PALMARES - 31155-760 - BELO HORIZONTE - MG;PALMARES;1997;396;101,21;404,84;P3;0,166667;AP;RESIDENCIAL;292334,96;17540,08;ZAP;27/12/2021 00:00
RUA CARMELITA PRATES DA SILVA 424 - APT 206 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;276000;8280;ZAP;29/12/2021 00:00
RUA CARMELITA PRATES DA SILVA 424 - APT 208 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,5;59,5;P3;0,006989;AP;RESIDENCIAL;278218,24;8346,54;ZAP;16/12/2021 12:13
RUA CARMELITA PRATES DA SILVA 424 - APT 307 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;257014,74;7710,44;ZAP;16/12/2021 11:51
RUA CARMELITA PRATES DA SILVA 424 - APT 903 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;276000;8280;ZAP;22/12/2021 00:00
RUA CARMELITA PRATES DA SILVA 424 - APT 907 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,16;59,16;P3;0,006949;AP;RESIDENCIAL;277000;8310;ZAP;30/12/2021 00:00
RUA CARMELITA PRATES DA SILVA 590 - APT 108 BLOCO 3 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2019;6542,92;63,09;63,09;P3;0,005639;AP;RESIDENCIAL;280000;8400;ZAP;21/12/2021 15:55
RUA CARMELITA PRATES DA SILVA 590 - APT 507 BLOCO 3 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2019;6542,92;63,1;63,1;P3;0,00564;AP;RESIDENCIAL;260000;7800;ZAP;15/12/2021 16:17
RUA CARMELITA PRATES DA SILVA 590 - APT 508 BLOCO 3 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2019;6542,92;60,71;60,71;P3;0,005427;AP;RESIDENCIAL;315000;9450;ZAP;13/12/2021 16:18
RUA CARMELITA PRATES DA SILVA 590 - APT 805 BLOCO 2 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2019;6542,92;57,97;57,97;P3;0,005182;AP;RESIDENCIAL;250000;7500;ZAP;08/12/2021 00:00
RUA CARMESIA 1108 - APT 600 - SANTA INES - 31080-170 - BELO HORIZONTE - MG;SANTA INES;2013;360;193,87;193,87;P4;0,147959;AP;RESIDENCIAL;800000;24000;ZAP;06/12/2021 23:43
RUA CARMESIA 311 - SALA 901 - SANTA INES - 31080-170 - BELO HORIZONTE - MG;SANTA INES;1995;360;133,45;133,45;P1;1;GP;NAO RESIDENCIAL;670000;20100;ZAP;17/12/2021 15:34
RUA CASSITERITA 270 - APT 202 - SANTA INES - 31080-150 - BELO HORIZONTE - MG;SANTA INES;2015;360;86,56;86,56;P3;0,08879;AP;RESIDENCIAL;380000;11400;ZAP;20/12/2021 17:40
RUA CASTELO DA BEIRA 680 - APT 302 - CASTELO - 31330-370 - BELO HORIZONTE - MG;CASTELO;2020;840;146,62;146,62;P4;0,043518;AP;RESIDENCIAL;523433,4;15703;ZAR2;13/12/2021 16:45
RUA CASTELO DE ABRANTES 446 - APT 404 - CASTELO - 31330-020 - BELO HORIZONTE - MG;CASTELO;2007;840;83,33;83,33;P3;0,03325;AP;RESIDENCIAL;335000;10050;ZAR2;01/12/2021 12:06
RUA CASTELO DE ABRANTES 55 - APT 702 - CASTELO - 31330-020 - BELO HORIZONTE - MG;CASTELO;2013;840;141,06;141,06;P4;0,04031;AP;RESIDENCIAL;605000;18150;ZAR2;14/12/2021 10:32
RUA CASTELO DE AJUDA 200 - APT 206 BLOCO 2 - CASTELO - 31330-390 - BELO HORIZONTE - MG;CASTELO;2001;873,7;55,15;220,6;P2;0,057384;AP;RESIDENCIAL;383000;22980;ZAR2;28/12/2021 13:27
RUA CASTELO DE ALMADA 100 - CASTELO - 31330-060 - BELO HORIZONTE - MG;CASTELO;0;420;0;0;TE;1;LV;TERRITORIAL;900000;351000;ZAR2;01/12/2021 12:26
RUA CASTELO DE EDIMBURGO 339 - APT 101 - CASTELO - 31330-240 - BELO HORIZONTE - MG;CASTELO;2005;420;189,74;189,74;P3;0,337519;AP;RESIDENCIAL;1085000;32550;ZAR2;21/12/2021 21:25
RUA CASTELO DE EDIMBURGO 50 - CASTELO - 31330-240 - BELO HORIZONTE - MG;CASTELO;1998;420;217,41;217,41;P3;1;CA;RESIDENCIAL;880000;26400;ZAR2;22/12/2021 11:15
RUA CASTELO DE FARO 50 - APT 101 - CASTELO - 31330-260 - BELO HORIZONTE - MG;CASTELO;1999;440;108,42;108,42;P3;0,083698;AP;RESIDENCIAL;350000;10500;ZAR2;03/12/2021 14:26
RUA CASTELO DE OBIDOS 152 - APT 204 - CASTELO - 31330-320 - BELO HORIZONTE - MG;CASTELO;1999;420;64,69;64,69;P3;0,067621;AP;RESIDENCIAL;235000;7050;ZAR2;07/12/2021 20:32
RUA CASTELO DE SINTRA 307 - APT 501 - CASTELO - 31330-200 - BELO HORIZONTE - MG;CASTELO;2018;754;141,57;141,57;P4;0,04962;AP;RESIDENCIAL;505404,9;15162,14;ZAR2;07/12/2021 11:19
RUA CASTELO DE TORDESILHAS 521 - APT 104 - CASTELO - 31330-230 - BELO HORIZONTE - MG;CASTELO;2013;1130;140,29;140,29;P4;0,034215;AP;RESIDENCIAL;525000;15750;ZAR2;07/12/2021 16:33
RUA CASTELO GUIMARAES 35 - APT 402 - CASTELO - 31330-250 - BELO HORIZONTE - MG;CASTELO;2009;420;260,24;260,24;P3;0,17411;AP;RESIDENCIAL;849320,41;25479,61;ZAR2;14/12/2021 12:28
RUA CASTELO GUIMARAES 59 - APT 601 - CASTELO - 31330-250 - BELO HORIZONTE - MG;CASTELO;2008;420;166,91;166,91;P3;0,11811;AP;RESIDENCIAL;538151,22;16144,53;ZAR2;14/12/2021 18:55
RUA CASTELO SANTAREM 474 - APT 902 - CASTELO - 31330-220 - BELO HORIZONTE - MG;CASTELO;2019;1251;187,89;187,89;P4;0,04204;AP;RESIDENCIAL;700000;21000;ZAR2;01/12/2021 12:20
RUA CASTELO SANTO ANGELO 194 - APT 202 - CASTELO - 31330-190 - BELO HORIZONTE - MG;CASTELO;2006;420;126,17;126,17;P3;0,134829;AP;RESIDENCIAL;440000;13200;ZAR2;07/12/2021 17:11
RUA CASTELO SETUBAL 644 - APT 403 - CASTELO - 31330-090 - BELO HORIZONTE - MG;CASTELO;2014;552;107,76;107,76;P3;0,054211;AP;RESIDENCIAL;350000;10500;ZAR2;22/12/2021 17:04
RUA CASTRO ALVES 190 - APT 101 - COPACABANA - 31540-680 - BELO HORIZONTE - MG;COPACABANA;2018;360;48,12;48,12;P3;0,12476;AP;RESIDENCIAL;177312,58;5319,37;ZAR2;20/12/2021 11:34
RUA CATADUPAS 30 - APT 502 APT 1 - SALGADO FILHO - 30550-560 - BELO HORIZONTE - MG;SALGADO FILHO;2009;3475,06;76,1;76,1;P3;0,014329;AP;RESIDENCIAL;281613,41;8448,4;ZAP;06/12/2021 10:21
RUA CATANDUVA 592 - RENASCENCA - 31130-600 - BELO HORIZONTE - MG;RENASCENCA;1966;300;179;179;P3;1;CA;RESIDENCIAL;500000;30000;ZAP;07/12/2021 10:32
RUA CEARA 1167 - APT 504 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2011;900;136,34;136,34;P4;0,026074;AP;RESIDENCIAL;850000;25500;ZCBH;03/12/2021 12:45
RUA CEARA 1350 - APT 1202 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;399,84;399,84;P5;0,040238;AP;RESIDENCIAL;4337261,13;130117,83;ZCBH;14/12/2021 17:21
RUA CEARA 1350 - APT 302 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;274,48;274,48;P5;0,027622;AP;RESIDENCIAL;2395084,24;71852,52;ZCBH;15/12/2021 16:33
RUA CEARA 1350 - APT 303 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;152,32;152,32;P5;0,015329;AP;RESIDENCIAL;1226176;36785,28;ZCBH;22/12/2021 00:00
RUA CEARA 1350 - APT 502 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;274,48;274,48;P5;0,027622;AP;RESIDENCIAL;2209564;66286,92;ZCBH;17/12/2021 16:10
RUA CEARA 1350 - APT 904 - FUNCIONARIOS - 30150-313 - BELO HORIZONTE - MG;FUNCIONARIOS;2021;1660;153,03;153,03;P5;0,0154;AP;RESIDENCIAL;1419762,56;42592,87;ZCBH;13/12/2021 15:27
RUA CEARA 1620 - APT 1103 - SAVASSI - 30150-314 - BELO HORIZONTE - MG;SAVASSI;2002;635,95;86;86;P4;0,020188;AP;RESIDENCIAL;410000;12300;ZCBH;20/12/2021 17:24
RUA CEARA 1993 - APT 301 - SAVASSI - 30150-318 - BELO HORIZONTE - MG;SAVASSI;2003;750;106,17;106,17;P4;0,02157;AP;RESIDENCIAL;451858,96;13555,76;ZCBH;10/12/2021 16:28
RUA CEARA 211 - SALA 303 - SANTA EFIGENIA - 30150-310 - BELO HORIZONTE - MG;SANTA EFIGENIA;1991;400;33,78;33,78;P3;0,023012;SL;NAO RESIDENCIAL;116378,86;3491,36;ZCBH;13/12/2021 00:00
RUA CEARA 211 - SALA 304 - SANTA EFIGENIA - 30150-310 - BELO HORIZONTE - MG;SANTA EFIGENIA;1991;400;33,78;33,78;P3;0,023012;SL;NAO RESIDENCIAL;116378,86;3491,36;ZCBH;13/12/2021 00:00
RUA CECILIA FONSECA COUTINHO 210 - APT 103 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2004;420;104,13;104,13;P3;0,0871;AP;RESIDENCIAL;390000;11700;ZAR2;17/12/2021 12:42
RUA CECILIA FONSECA COUTINHO 325 - APT 101 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;1995;484;97,2;97,2;P3;0,11126;AP;RESIDENCIAL;260000;7800;ZAR2;02/12/2021 15:56
RUA CECILIA FONSECA COUTINHO 391 - APT 102 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2005;420;135,7;135,7;P3;0,11996;AP;RESIDENCIAL;437500;13125;ZAR2;17/12/2021 11:23
RUA CECILIA FONSECA COUTINHO 819 - APT 604 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2008;852,9;89,57;89,57;P3;0,035207;AP;RESIDENCIAL;365000;10950;ZAR2;22/12/2021 00:00
RUA CECILIA FONSECA COUTINHO 95 - APT 301 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2021;840;164,28;164,28;P4;0,07255;AP;RESIDENCIAL;682150;20464,5;ZAR2;14/12/2021 11:47
RUA CECILIA FONSECA COUTINHO 95 - APT 303 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2021;840;165,07;165,07;P4;0,0729;AP;RESIDENCIAL;625000;18750;ZAR2;02/12/2021 10:41
RUA CECILIA FONSECA COUTINHO 95 - APT 401 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2021;840;151,14;151,14;P4;0,06675;AP;RESIDENCIAL;585000;17550;ZAR2;02/12/2021 00:00
RUA CECILIA FONSECA COUTINHO 95 - APT 502 - CASTELO - 30840-500 - BELO HORIZONTE - MG;CASTELO;2021;840;231,82;231,82;P4;0,10238;AP;RESIDENCIAL;930000;27900;ZAR2;02/12/2021 00:00
RUA CELIO DE CASTRO 593 - APT 303 - COLEGIO BATISTA - 31110-000 - BELO HORIZONTE - MG;COLEGIO BATISTA;1958;800;99,2;99,2;P2;0,083361;AP;RESIDENCIAL;280000;8400;ZAP;03/12/2021 13:58
RUA CELUTA RAMIRES NORONHA 283 - APT 302 - JARDIM DOS COMERCIARIOS - 31640-150 - BELO HORIZONTE - MG;JARDIM DOS COMERCIARIOS;2021;360;48,15;48,15;P3;0,087141;AP;RESIDENCIAL;191500;5745;ZAP;21/12/2021 13:39
RUA CENTRAL 1001 - APT 103 - COPACABANA - 31540-500 - BELO HORIZONTE - MG;COPACABANA;2000;360;85,2;85,2;P2;0,154442;AP;RESIDENCIAL;265000;7950;ZAR2;14/12/2021 10:50
RUA CENTRAL 1463 - CASA 13 - JARDIM LEBLON - 31540-500 - BELO HORIZONTE - MG;JARDIM LEBLON;1998;1080;29,6;29,6;P2;0,066242;CA;RESIDENCIAL;100000;3000;ZAR2;07/12/2021 08:43
RUA CESARIO ALVIM 361 - APT 502 - PADRE EUSTAQUIO - 30720-270 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;2010;1500;170,2;170,2;P4;0,030219;AP;RESIDENCIAL;553833,17;16614,99;ZA;01/12/2021 17:31
RUA CEUTA 62 - CANAA - 31749-070 - BELO HORIZONTE - MG;CANAA;2007;360;208,16;320,76;P3;1;CA;RESIDENCIAL;465157,58;27909,44;ZAR2;02/12/2021 13:12
RUA CLAUDIO JOSE DE SOUZA 58 - APT 702 - UNIAO - 31170-380 - BELO HORIZONTE - MG;UNIAO;2016;1746;153,34;153,34;P4;0,02354;AP;RESIDENCIAL;505000;15150;ZAP;10/12/2021 10:54
RUA CLAUDIO MANOEL 1061 - APT 1104 - SAVASSI - 30140-108 - BELO HORIZONTE - MG;SAVASSI;2011;776,36;129,51;129,51;P4;0,023871;AP;RESIDENCIAL;800000;24000;ZCBH;03/12/2021 13:11
RUA CLAUDIO MANOEL 1061 - APT 401 - SAVASSI - 30140-108 - BELO HORIZONTE - MG;SAVASSI;2011;776,36;129,51;129,51;P4;0,023871;AP;RESIDENCIAL;777060;23311,8;ZCBH;09/12/2021 14:28
RUA CLAUDIO MANOEL 197 - APT 1802 - FUNCIONARIOS - 30140-100 - BELO HORIZONTE - MG;FUNCIONARIOS;2007;2659,95;224,45;224,45;P4;0,013405;AP;RESIDENCIAL;1800000;54000;ZCBH;07/12/2021 15:26
RUA CLEMENTINO VIANA DOTTI 162 - APT 1203 - BURITIS - 30575-130 - BELO HORIZONTE - MG;BURITIS;2013;6537;122,85;122,85;P4;0,00736;AP;RESIDENCIAL;530000;15900;ZAR2;16/12/2021 22:39
RUA COLETOR CELSO WERNECK 151 - APT 602 - SANTO ANTONIO - 30350-010 - BELO HORIZONTE - MG;SANTO ANTONIO;2010;394,64;260,4;1041,6;P4;0,16486;AP;RESIDENCIAL;1262940;75776,4;ZA;27/12/2021 16:07
RUA COLETOR CELSO WERNECK 169 - APT 302 - SANTO ANTONIO - 30350-010 - BELO HORIZONTE - MG;SANTO ANTONIO;1969;789;110;110;P3;0,071428;AP;RESIDENCIAL;501879,55;15056,38;ZA;03/12/2021 10:39
RUA COMANDANTE ARY LOPES 336 - SANTA AMELIA - 31560-170 - BELO HORIZONTE - MG;SANTA AMELIA;1989;396;66,17;132,34;P3;1;BA;RESIDENCIAL;409464;24567,84;ZAP;06/12/2021 21:30
RUA COMANDANTE ARY LOPES 360 - APT - SANTA AMELIA - 31560-170 - BELO HORIZONTE - MG;SANTA AMELIA;0;550;0;0;TE;1;LV;TERRITORIAL;568700;204732;ZAP;06/12/2021 21:34
RUA COMENDADOR TEIXEIRA DA COSTA 194 - CASA 2 - SANTA AMELIA - 31555-440 - BELO HORIZONTE - MG;SANTA AMELIA;1997;390;157,37;157,37;P3;0,5;CA;RESIDENCIAL;640000;19200;ZAR2;21/12/2021 10:14
RUA CONCEICAO DA BARRA 630 - APT 404 - COQUEIROS - 30881-220 - BELO HORIZONTE - MG;COQUEIROS;2015;1575;52,77;105,54;P3;0,02459;AP;RESIDENCIAL;193010,94;11580,64;ZAP;22/12/2021 15:34
RUA CONCEICAO DO MATO DENTRO 199 - BLOCO 1 APT 704 - OURO PRETO - 31310-240 - BELO HORIZONTE - MG;OURO PRETO;2006;4605;54,46;54,46;P3;0,010995;AP;RESIDENCIAL;297000;8910;ZAR2;02/12/2021 10:25
RUA CONCEICAO DO PARA 910 - APT 302 - SANTA INES - 31080-020 - BELO HORIZONTE - MG;SANTA INES;1981;454;87;87;P3;0,1191;AP;RESIDENCIAL;296583,7;8897,51;ZAP;02/12/2021 11:32
RUA CONCEICAO VIDIGAL PAULUCCI 165 - BLOCO A CASA 3 - PALMARES - 31155-440 - BELO HORIZONTE - MG;PALMARES;1993;1440;65,57;65,57;P3;0,045454;CA;RESIDENCIAL;210000;6300;ZAP;15/12/2021 00:00
RUA CONDE DE MONTE CRISTO 135-A - BLOCO 3 APT 1308 - IPIRANGA - 31160-410 - BELO HORIZONTE - MG;IPIRANGA;1983;33180;67;67;P3;0,001288;AP;RESIDENCIAL;216988,17;6509,64;ZAP;01/12/2021 00:00
RUA CONDE DE SARZEDAS 88 - BLOCO C1 APT 403 - NOVA CACHOEIRINHA - 31250-360 - BELO HORIZONTE - MG;NOVA CACHOEIRINHA;1981;26841;53,69;53,69;P3;0,001303;AP;RESIDENCIAL;160000;4800;ZAR2;13/12/2021 10:20
RUA CONDE RIBEIRO DO VALE 105 - APT 303 - SAGRADA FAMILIA - 31030-470 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2007;400;72,11;72,11;P3;0,056466;AP;RESIDENCIAL;202866,18;6085,98;ZAP;14/12/2021 16:16
RUA CONEGO ROCHA FRANCO 120 - APT 800 - GUTIERREZ - 30441-045 - BELO HORIZONTE - MG;GUTIERREZ;2007;840;258,02;258,02;P5;0,07908;AP;RESIDENCIAL;1481550,84;44446,52;ZA;22/12/2021 15:04
RUA CONEGO ROCHA FRANCO 200 - APT 101 - GUTIERREZ - 30441-045 - BELO HORIZONTE - MG;GUTIERREZ;1993;765;147,75;147,75;P4;0,0525;AP;RESIDENCIAL;842706,9;25281,2;ZA;10/12/2021 11:36
RUA CONGONHAL 400 - BLOCO A APT 604 - SANTA TEREZINHA - 31360-020 - BELO HORIZONTE - MG;SANTA TEREZINHA;1982;69958,44;94;94;P2;0,001413;AP;RESIDENCIAL;220136,22;6604,08;ZAP;13/12/2021 11:40
RUA CONGONHAS 455 - APT 1 - SANTO ANTONIO - 30330-100 - BELO HORIZONTE - MG;SANTO ANTONIO;1962;327;93;186;P3;0,126358;AP;RESIDENCIAL;299999,95;17999,98;ZA;23/12/2021 17:13
RUA CONGONHAS 504 - APT 302 - SANTO ANTONIO - 30330-100 - BELO HORIZONTE - MG;SANTO ANTONIO;2012;360;112,44;112,44;P3;0,095778;AP;RESIDENCIAL;565465,08;16963,95;ZA;06/12/2021 15:27
RUA CONSELHEIRO JOAQUIM CAETANO 86 - APT 102 - NOVA GRANADA - 30431-320 - BELO HORIZONTE - MG;NOVA GRANADA;1990;300;90,69;90,69;P3;0,166666;AP;RESIDENCIAL;350000;10500;ZAP;10/12/2021 11:46
RUA CONSELHEIRO LAFAIETE 2005 - APT 501 - SAGRADA FAMILIA - 31035-560 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1992;1939;212,38;212,38;P4;0,017476;AP;RESIDENCIAL;570452,68;17113,58;ZAP;07/12/2021 18:57
RUA CONSELHEIRO QUINTILIANO SILVA 42 - APT 502 - SANTO ANTONIO - 30350-040 - BELO HORIZONTE - MG;SANTO ANTONIO;2021;660;114,75;114,75;P4;0,05566;AP;RESIDENCIAL;642000;19260;ZA;01/12/2021 11:02
RUA CONSELHEIRO QUINTILIANO SILVA 42 - APT 902 - SANTO ANTONIO - 30350-040 - BELO HORIZONTE - MG;SANTO ANTONIO;2021;660;169,12;169,12;P4;0,08203;AP;RESIDENCIAL;910000;27300;ZA;02/12/2021 14:20
RUA CONSUL ROBERT LEVY 640 - SAO BENTO - 30350-710 - BELO HORIZONTE - MG;SAO BENTO;0;558;0;0;TE;1;LV;TERRITORIAL;856251;282562,83;ZAR1;08/12/2021 15:43
RUA CONSUL WALTER 399 - APT 702 - BURITIS - 30575-140 - BELO HORIZONTE - MG;BURITIS;2006;930;155,89;623,56;P3;0,07408;AP;RESIDENCIAL;580000;34800;ZAR2;28/12/2021 16:23
RUA CONTENDAS 417 - APT 102 - ALTO BARROCA - 30431-012 - BELO HORIZONTE - MG;ALTO BARROCA;1988;300;87,83;87,83;P3;0,166666;AP;RESIDENCIAL;250000;7500;ZA;03/12/2021 09:29
RUA CONTENDAS 618 - APT 701 - ALTO BARROCA - 30431-012 - BELO HORIZONTE - MG;ALTO BARROCA;2021;960;187,56;187,56;P4;0,06128;AP;RESIDENCIAL;850000;25500;ZA;23/12/2021 10:59
RUA CONTORNO 320 - APT 101 - PALMARES - 31155-410 - BELO HORIZONTE - MG;PALMARES;2001;374;119,89;119,89;P3;0,172082;AP;RESIDENCIAL;373000;11190;ZAP;10/12/2021 11:49
RUA CONTRIA 1380 - APT 1 - GRAJAU - 30431-245 - BELO HORIZONTE - MG;GRAJAU;1994;581,49;95,46;95,46;P3;0,071429;AP;RESIDENCIAL;390000;11700;ZA;16/12/2021 17:12
RUA CONTRIA 200 - APT 201 - PRADO - 30411-247 - BELO HORIZONTE - MG;PRADO;1987;360;119,35;119,35;P3;0,166;AP;RESIDENCIAL;365000;10950;ZA;09/12/2021 10:59
RUA CORCOVADO 1649 - JARDIM AMERICA - 30421-496 - BELO HORIZONTE - MG;JARDIM AMERICA;1972;363;118;118;P2;1;CA;RESIDENCIAL;306765,4;9202,96;ZAP;03/12/2021 11:06
RUA CORCOVADO 794 - APT 103 - JARDIM AMERICA - 30421-389 - BELO HORIZONTE - MG;JARDIM AMERICA;2017;390;110;110;P3;0,117248;AP;RESIDENCIAL;382800;11484;ZAP;20/12/2021 15:30
RUA CORINTO 186 - APT 202 - SERRA - 30220-310 - BELO HORIZONTE - MG;SERRA;1993;515;135,5;135,5;P3;0,1503;AP;RESIDENCIAL;400000;12000;ZA;09/12/2021 15:42
RUA COROMANDEL 340 - APT 101 BLOCO 5 - GRACA - 31140-100 - BELO HORIZONTE - MG;GRACA;2007;3591;82,08;328,32;P3;0,007852;AP;RESIDENCIAL;240000;14400;ZAP;27/12/2021 18:33
RUA CORONEL ALVES 66 - APT 201 - CACHOEIRINHA - 31130-260 - BELO HORIZONTE - MG;CACHOEIRINHA;2012;400;96,62;483,1;P3;0,10619;AP;RESIDENCIAL;336237,6;30261,36;ZAP;28/12/2021 15:23
RUA CORONEL ANTONIO GARCIA DE PAIVA 77 - BLOCO D APT 803 EDIF MOZART - SAO BENTO - 30360-010 - BELO HORIZONTE - MG;SAO BENTO;1992;9345;171,01;171,01;P4;0,003118;AP;RESIDENCIAL;1100000;33000;ZAR1;22/12/2021 13:00
RUA CORONEL ANTONIO LOPES COELHO 950 - JARDIM LEBLON - 31540-380 - BELO HORIZONTE - MG;JARDIM LEBLON;1996;360;198,22;198,22;P4;1;CA;RESIDENCIAL;460600,12;27636;ZAR2;03/12/2021 17:38
RUA CORONEL FIGUEIREDO 430 - APT 301 - CACHOEIRINHA - 31150-380 - BELO HORIZONTE - MG;CACHOEIRINHA;1982;459;111;111;P3;0,13;AP;RESIDENCIAL;275000;8250;ZAR2;16/12/2021 16:23
RUA CORONEL JAIRO PEREIRA 420 - APT 107 - PALMARES - 31160-560 - BELO HORIZONTE - MG;PALMARES;2014;840;47,37;47,37;P3;0,010435;AC;NAO RESIDENCIAL;261643,31;7849,29;ZAP;09/12/2021 17:13
RUA CORONEL JAIRO PEREIRA 787 - APT 202 - PALMARES - 31160-560 - BELO HORIZONTE - MG;PALMARES;2003;360;119,13;476,52;P3;0,13506;AP;RESIDENCIAL;377260,88;22635,64;ZAP;28/12/2021 15:48
RUA CORONEL JOAQUIM DOS SANTOS 825 - APT 103 - CEU AZUL - 31580-010 - BELO HORIZONTE - MG;CEU AZUL;2016;204;67,92;67,92;P3;0,193489;AP;RESIDENCIAL;160000;4800;ZAR2;14/12/2021 13:44
RUA CORONEL MURTA 275 - MANGABEIRAS - 30315-140 - BELO HORIZONTE - MG;MANGABEIRAS;0;400;0;0;TE;1;LV;TERRITORIAL;635000;76200;ZP2;29/12/2021 16:14
