Endereco Completo;Bairro;Ano de Construcao (Unidade);Area Terreno Total;Area Construida Adquirida;Area Adquirida (Unidades Somadas);Padrao Acabamento (Unidade);Fracao Ideal Adquirida;Tipo Construtivo Preponderante;Descrição Tipo Ocupacao (Unidade);Valor Base Calculo;Valor Imposto Cobrado (sumarizado);Zona Uso ITBI;Data Inclusao Transacao
RUA MAESTRO GEORGE MARINUZZI 281 - APT 304 - MANACAS - 30840-620 - BELO HORIZONTE - MG;MANACAS;2003;420;99,68;99,68;P3;0,083333;AP;RESIDENCIAL;219999,86;6599,99;ZAP;09/09/2021
RUA CASTELO SANTAREM 445 - APT 401 - CASTELO - 31330-220 - BELO HORIZONTE - MG;CASTELO;2017;420;91,16;91,16;P3;0,0924;AP;RESIDENCIAL;310000;9300;ZAR2;09/09/2021
RUA ANTONIO FERREIRA DA CRUZ - PARQUE SAO PEDRO - 31610-140 - BELO HORIZONTE - MG;PARQUE SAO PEDRO;0;360;0;0;TE;1;LV;TERRITORIAL;356400;74844;ZAP;09/09/2021
RUA JACUI 66 - BLOCO VI APT 108 - FLORESTA - 31110-050 - BELO HORIZONTE - MG;FLORESTA;1997;10000;54,44;54,44;P3;0,00291;AP;RESIDENCIAL;245000;7350;ZA;09/09/2021
RUA TAMARIX 79 - APT 201 - JULIANA - 31744-599 - BELO HORIZONTE - MG;JULIANA;2011;379;62,65;62,65;P3;0,139607;AP;RESIDENCIAL;197431,43;5922,94;ZAR2;09/09/2021
RUA SEBASTIAO FABIANO DIAS 210 - SALA 701 - BELVEDERE - 30320-690 - BELO HORIZONTE - MG;BELVEDERE;1999;2394,26;36,98;36,98;P4;0,00363;SL;NAO RESIDENCIAL;250000;7500;ZP3;09/09/2021
RUA MATO GROSSO 755 - APT 1107 - SANTO AGOSTINHO - 30190-085 - BELO HORIZONTE - MG;SANTO AGOSTINHO;1998;870;44,21;44,21;P3;0,006471;AP;RESIDENCIAL;215000;6450;ZCBH;09/09/2021
RUA NOGUEIRA DA GAMA 122 - JOAO PINHEIRO - 30530-100 - BELO HORIZONTE - MG;JOAO PINHEIRO;1965;360;235,88;341,32;P3;1;CA;RESIDENCIAL;480000;28800;ZAR2;09/09/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 108 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;100,44;100,44;P4;0,002713;AP;RESIDENCIAL;355080,51;10652,41;ZAP;09/09/2021
RUA FRANCISCO AUGUSTO ROCHA 101 - APT 401 BLOCO 4 - PLANALTO - 31720-260 - BELO HORIZONTE - MG;PLANALTO;2016;15838,43;86,52;86,52;P4;0,002337;AP;RESIDENCIAL;349000;10470;ZAP;09/09/2021
RUA CABO VERDE 108 - APT 202 - CRUZEIRO - 30310-260 - BELO HORIZONTE - MG;CRUZEIRO;1975;322;113,48;113,48;P3;0,164943;AP;RESIDENCIAL;490000;14700;ZA;09/09/2021
RUA CAPIVARI 503 - APT 601 - SERRA - 30220-400 - BELO HORIZONTE - MG;SERRA;2017;386,25;149,59;149,59;P3;0,122491;AP;RESIDENCIAL;634357,49;19030,72;ZA;09/09/2021
RUA STELA DE SOUZA 40 - APT 104 - SAGRADA FAMILIA - 31030-490 - BELO HORIZONTE - MG;SAGRADA FAMILIA;1997;560;89,09;89,09;P3;0,073284;AP;RESIDENCIAL;280000;8400;ZAP;09/09/2021
RUA LEOPOLDO CAMPOS NUNES 541 - APT 303 - MANACAS - 30840-700 - BELO HORIZONTE - MG;MANACAS;2013;475;109,41;109,41;P3;0,08238;AP;RESIDENCIAL;300000;9000;ZAP;09/09/2021
RUA RIO GRANDE DO NORTE 888 - APT 901 - SAVASSI - 30130-135 - BELO HORIZONTE - MG;SAVASSI;1997;800;200,29;200,29;P4;0,044003;AP;RESIDENCIAL;1057531,2;31725,93;ZCBH;09/09/2021
RUA NELSON SOARES DE FARIA 214 - APT 303 - CIDADE NOVA - 31170-030 - BELO HORIZONTE - MG;CIDADE NOVA;1982;420;108,29;108,29;P3;0,12469;AP;RESIDENCIAL;310000;9300;ZA;09/09/2021
RUA HENRIQUE PASSINI 562 - APT 201 - SERRA - 30220-380 - BELO HORIZONTE - MG;SERRA;1993;360;182,26;182,26;P4;0,18986;AP;RESIDENCIAL;600000;18000;ZA;09/09/2021
RUA OCIDENTAL 720 - CONJUNTO CELSO MACHADO - 30882-000 - BELO HORIZONTE - MG;CONJUNTO CELSO MACHADO;1975;220;77;77;P2;1;CA;RESIDENCIAL;440000;13200;ZAR2;09/09/2021
RUA JOSE FERREIRA CASCAO 12 - APT 1400 BLOCO 2 - BELVEDERE - 30320-720 - BELO HORIZONTE - MG;BELVEDERE;2009;10628,48;618,03;618,03;P5;0,01449;AP;RESIDENCIAL;3900000;117000;ZP3;09/09/2021
RUA DOUTOR SYLVIO MENICUCCI 925 - APT 402 - CASTELO - 30840-480 - BELO HORIZONTE - MG;CASTELO;2009;515,3;164,3;164,3;P3;0,089703;AP;RESIDENCIAL;535141,53;16054,24;ZAR2;09/09/2021
RUA JUIZ DE FORA 673 - APT 701 - BARRO PRETO - 30180-063 - BELO HORIZONTE - MG;BARRO PRETO;2019;4402,46;89,78;89,78;P4;0,00343;AP;RESIDENCIAL;645000;19350;ZCBH;09/09/2021
RUA ANTENOR PRATA 15 - BLOCO 5 APT 301 - OURO PRETO - 31330-570 - BELO HORIZONTE - MG;OURO PRETO;2001;5152,39;51,83;51,83;P3;0,008879;AP;RESIDENCIAL;205265;6157,95;ZAR2;09/09/2021
RUA CAROLINA FIGUEIREDO 79 - APT 402 - SERRA - 30220-130 - BELO HORIZONTE - MG;SERRA;2021;1175,23;245,91;245,91;P5;0,05512;AP;RESIDENCIAL;1426278;42788,34;ZA;09/09/2021
RUA BOM JESUS DA PENHA 447 - APT 101 - SANTA TEREZINHA - 31365-190 - BELO HORIZONTE - MG;SANTA TEREZINHA;1982;69958,44;75;75;P2;0,001135;AP;RESIDENCIAL;175640,6;5269,21;ZAP;09/09/2021
RUA FURTADO NUNES 110 - APT 102 - PADRE EUSTAQUIO - 30730-090 - BELO HORIZONTE - MG;PADRE EUSTAQUIO;1988;713;61,93;61,93;P3;0,069516;AP;RESIDENCIAL;312000;9360;ZA;09/09/2021
RUA CONTORNO 320 - APT 202 - PALMARES - 31155-410 - BELO HORIZONTE - MG;PALMARES;2001;374;111,2;111,2;P3;0,159607;AP;RESIDENCIAL;340538,88;10216,16;ZAP;09/09/2021
AVE AUGUSTO DE LIMA 1168 - APT 403 - BARRO PRETO - 30190-003 - BELO HORIZONTE - MG;BARRO PRETO;1962;455;49,25;49,25;P2;0,00563;AP;RESIDENCIAL;171720,95;5151,62;ZCBH;09/09/2021
RUA CARLOS GOMES 374 - APT 401 - SANTO ANTONIO - 30350-130 - BELO HORIZONTE - MG;SANTO ANTONIO;1998;363;227,62;227,62;P4;0,191;AP;RESIDENCIAL;900000;27000;ZA;09/09/2021
RUA SAO FIDELIS 457 - NOVA VISTA - 31070-020 - BELO HORIZONTE - MG;NOVA VISTA;1986;360;210,42;210,42;P4;1;CA;RESIDENCIAL;740000;44400;ZAP;09/09/2021
RUA MUZAMBINHO 625 - APT 13 - SERRA - 30210-530 - BELO HORIZONTE - MG;SERRA;1960;70;105;105;P2;1;AP;RESIDENCIAL;245385;7361,55;ZA;09/09/2021
RUA NORMA 174 - CASA 1 - PIRATININGA - 31573-540 - BELO HORIZONTE - MG;PIRATININGA;2010;360;64,62;64,62;P3;0,242373;CA;RESIDENCIAL;305664,07;9169,92;ZAR2;09/09/2021
RUA PAULO PIEDADE CAMPOS 751 - BLOCO C APT 404 - ESTORIL - 30494-225 - BELO HORIZONTE - MG;ESTORIL;1992;5053,75;55,96;55,96;P3;0,0086;AP;RESIDENCIAL;210000;6300;ZAR2;10/09/2021
RUA FLORESTA 61 - APT 605 - FLORESTA - 31015-174 - BELO HORIZONTE - MG;FLORESTA;2012;1680;137,62;137,62;P3;0,025626;AP;RESIDENCIAL;585000;17550;ZA;10/09/2021
AVE OTACILIO NEGRAO DE LIMA 14920 - APT 213 - JARDIM ATLANTICO - 31555-026 - BELO HORIZONTE - MG;JARDIM ATLANTICO;2014;1400;35,34;35,34;P3;0,01919;AP;RESIDENCIAL;266181,15;7985,43;ZP2;10/09/2021
AVE OTACILIO NEGRAO DE LIMA 14920 - APT 318 - JARDIM ATLANTICO - 31555-026 - BELO HORIZONTE - MG;JARDIM ATLANTICO;2014;1400;37,11;37,11;P3;0,02015;AP;RESIDENCIAL;279512,8;8385,38;ZP2;10/09/2021
RUA AMARO RIBEIRO COELHO 310 - APT 401 - ALTO CAICARAS - 30750-350 - BELO HORIZONTE - MG;ALTO CAICARAS;2013;800;123,22;123,22;P4;0,07666;AP;RESIDENCIAL;370000;11100;ZAR2;10/09/2021
RUA OURO PRETO 874 - BARRO PRETO - 30170-044 - BELO HORIZONTE - MG;BARRO PRETO;0;355;0;0;TE;1;LV;TERRITORIAL;2485000;521850;ZCBH;10/09/2021
RUA CONSELHEIRO CIPRIANO SOARES 91 - APT 604 BLOCO A - SALGADO FILHO - 30550-200 - BELO HORIZONTE - MG;SALGADO FILHO;2019;1586;157,43;157,43;P3;0,02683;AP;RESIDENCIAL;742500;22275;ZAP;10/09/2021
AVE AMAZONAS 4313 - NOVA SUISSA - 30421-169 - BELO HORIZONTE - MG;NOVA SUISSA;0;4622,9;0;0;TE;1;LV;TERRITORIAL;7000000;1470000;ZAP;10/09/2021
RUA DOS INCONFIDENTES 900 - APT 305 - SAVASSI - 30140-128 - BELO HORIZONTE - MG;SAVASSI;2021;760,09;92,04;92,04;P4;0,019779;AP;RESIDENCIAL;552240;16567,2;ZCBH;10/09/2021
RUA VEREADOR FAUSTO SANTANA 342 - APT 405 BLOCO C - ENGENHO NOGUEIRA - 31320-455 - BELO HORIZONTE - MG;ENGENHO NOGUEIRA;2018;12208,33;67,69;67,69;P3;0,003946;AP;RESIDENCIAL;200000;6000;ZAR2;10/09/2021
RUA MONTE SIMPLON 550 - APT 204 BLOCO 2 - NOVA SUISSA - 30421-125 - BELO HORIZONTE - MG;NOVA SUISSA;2013;2664;145,39;145,39;P4;0,01325;AP;RESIDENCIAL;451499,33;13544,97;ZAP;10/09/2021
RUA INTERSINDICAL 211 - BLOCO B APT 102 - FLAVIO DE OLIVEIRA - 30626-540 - BELO HORIZONTE - MG;FLAVIO DE OLIVEIRA;1982;12560,13;57,69;57,69;P2;0,007028;AP;RESIDENCIAL;137708,99;4131,26;ZAP;10/09/2021
RUA GENERAL DIONISIO CERQUEIRA 586 - APT 301 - GUTIERREZ - 30441-058 - BELO HORIZONTE - MG;GUTIERREZ;1990;808;312,36;312,36;P4;0,0748;AP;RESIDENCIAL;1580000;47400;ZA;10/09/2021
RUA ABROLHOS 43 - APT 401 - SANTA EFIGENIA - 30260-130 - BELO HORIZONTE - MG;SANTA EFIGENIA;2013;950;115,31;115,31;P3;0,039329;AP;RESIDENCIAL;500000;15000;ZA;10/09/2021
RUA NILZA BRITO 50 - APT 204 BLOCO 5 - VITORIA - 31970-752 - BELO HORIZONTE - MG;VITORIA;2006;19938,95;45,34;90,68;P2;0,003128;AP;RESIDENCIAL;131291,32;7877,46;ZAR2;10/09/2021
RUA PROFESSOR ELOY DE MATTOS 220 - APT 102 BLOCO 9 - CAMARGOS - 30520-520 - BELO HORIZONTE - MG;CAMARGOS;2009;10311;45,62;45,62;P3;0,003661;AP;RESIDENCIAL;163740,21;4912,2;ZAR2;10/09/2021
RUA DOS TUPIS 718 - APT 1506 - CENTRO - 30190-064 - BELO HORIZONTE - MG;CENTRO;1994;470;45,93;45,93;P3;0,0083;AP;RESIDENCIAL;196235,6;5887,06;ZHIP;10/09/2021
RUA PEDRA CORAL 211 - APT 302 - PIRATININGA - 31570-560 - BELO HORIZONTE - MG;PIRATININGA;2021;360;50,14;50,14;P3;0,087415;AP;RESIDENCIAL;215000;6450;ZAP;10/09/2021
RUA ARAUJO RIBEIRO 20 - APT 302 - VILA PARIS - 30380-710 - BELO HORIZONTE - MG;VILA PARIS;1996;1158,5;141,52;141,52;P4;0,04821;AP;RESIDENCIAL;500000;15000;ZAR1;10/09/2021
RUA ELIAS SALIBA 286 - NOVO GLORIA - 30870-260 - BELO HORIZONTE - MG;NOVO GLORIA;1962;360;118,76;179,82;P2;1;BA;RESIDENCIAL;333892,7;30050,34;ZAP;10/09/2021
RUA OLIVEIRO MARCIANO 310 - BLOCO 2 APT 402 - OLARIA - 30660-318 - BELO HORIZONTE - MG;OLARIA;2016;5493,96;51;51;P3;0,009053;AP;RESIDENCIAL;167790;5033,7;ZAR2;10/09/2021
RUA BERNARDO GUIMARAES 310 - APT 802 BLOCO 2 - FUNCIONARIOS - 30140-080 - BELO HORIZONTE - MG;FUNCIONARIOS;2012;3752;331,06;331,06;P5;0,01232;AP;RESIDENCIAL;2630000;78900;ZCBH;10/09/2021
AVE JOAO ROLLA FILHO 286 - APT 304 - DIAMANTE - 30627-230 - BELO HORIZONTE - MG;DIAMANTE;2017;1350,01;91,34;91,34;P3;0,04793;AP;RESIDENCIAL;330000;9900;ZAP;10/09/2021
RUA CAMPINA VERDE 144 - APT 102 - SALGADO FILHO - 30550-340 - BELO HORIZONTE - MG;SALGADO FILHO;2020;416;202,22;202,22;P3;0,140274;AP;RESIDENCIAL;665303,8;19959,11;ZAP;10/09/2021
AVE DO CONTORNO 3469 - SANTA EFIGENIA - 30110-017 - BELO HORIZONTE - MG;SANTA EFIGENIA;2015;1200;678,42;678,42;P3;1;LJ;NAO RESIDENCIAL;7200000;216000;ZA;10/09/2021
RUA GUARATINGA 31 - APT 301 - SION - 30315-430 - BELO HORIZONTE - MG;SION;1980;360;206;206;P3;0,15;AP;RESIDENCIAL;790000;23700;ZA;10/09/2021
RUA VICOSA 700 - APT 601 - SANTO ANTONIO - 30330-160 - BELO HORIZONTE - MG;SANTO ANTONIO;1995;372;209,44;209,44;P3;0,166666;AP;RESIDENCIAL;860000;25800;ZA;10/09/2021
RUA SANTA MARTA 512 - APT 115 - SAGRADA FAMILIA - 31030-090 - BELO HORIZONTE - MG;SAGRADA FAMILIA;2001;1993,56;56,79;56,79;P3;0,01288;AP;RESIDENCIAL;173913,7;5217,41;ZAP;10/09/2021
RUA PADRE EUSTAQUIO 1639 - APT 904 BLOCO 1 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;2018;2437,5;107,64;107,64;P3;0,01246;AP;RESIDENCIAL;349999,67;10499,99;ZA;10/09/2021
RUA PADRE EUSTAQUIO 1639 - APT 901 BLOCO 1 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;2018;2437,5;107,64;107,64;P3;0,01246;AP;RESIDENCIAL;349999,67;10499,99;ZA;10/09/2021
RUA PADRE EUSTAQUIO 1639 - APT 903 BLOCO 2 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;2018;2437,5;107,64;107,64;P3;0,01246;AP;RESIDENCIAL;349999,67;10499,99;ZA;10/09/2021
RUA PIEMONTE - BANDEIRANTES - 31340-580 - BELO HORIZONTE - MG;BANDEIRANTES;0;1000;0;0;TE;1;LV;TERRITORIAL;841500;176715;ZP2;10/09/2021
RUA MALAQUITO 95 - APT 201 - PARAISO - 30270-260 - BELO HORIZONTE - MG;PARAISO;2017;576;116,56;116,56;P3;0,07063;AP;RESIDENCIAL;383482,4;11504,47;ZAP;10/09/2021
AVE AUGUSTO DE LIMA 655 - SALA 709 - CENTRO - 30190-005 - BELO HORIZONTE - MG;CENTRO;1994;1280;47,5;47,5;P3;0,003112;SL;NAO RESIDENCIAL;120906,8;3627,2;ZHIP;10/09/2021
RUA MALAQUITO 95 - APT 302 - PARAISO - 30270-260 - BELO HORIZONTE - MG;PARAISO;2017;576;110,8;110,8;P3;0,06714;AP;RESIDENCIAL;364532;10935,96;ZAP;10/09/2021
AVE AUGUSTO DE LIMA 655 - SALA 708 - CENTRO - 30190-005 - BELO HORIZONTE - MG;CENTRO;1994;1280;32,06;32,06;P3;0,0021;SL;NAO RESIDENCIAL;81605,72;2448,17;ZHIP;10/09/2021
RUA LEOPOLDINA CARDOSO 252 - APT 402 - DONA CLARA - 31260-240 - BELO HORIZONTE - MG;DONA CLARA;2012;390;131,08;131,08;P3;0,094941;AP;RESIDENCIAL;465000;13950;ZAP;10/09/2021
RUA NASCIMENTO GURGEL 21 - APT 604 - GUTIERREZ - 30441-170 - BELO HORIZONTE - MG;GUTIERREZ;1992;1617;184,65;184,65;P4;0,020093;AP;RESIDENCIAL;835000;25050;ZA;10/09/2021
RUA SANTOS 302 - APT 201 - JARDIM AMERICA - 30421-386 - BELO HORIZONTE - MG;JARDIM AMERICA;1983;370;118;118;P2;0,19667;AP;RESIDENCIAL;268000;8040;ZAP;10/09/2021
RUA PADRE EUSTAQUIO 1639 - APT 701 BLOCO 2 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;2018;2437,5;107,64;107,64;P3;0,01246;AP;RESIDENCIAL;349999,67;10499,99;ZA;10/09/2021
RUA UM MIL QUATROCENTOS E QUARENTA E SEIS 26 - APT 501 - RIO BRANCO - 31530-592 - BELO HORIZONTE - MG;RIO BRANCO;2017;750;82,73;82,73;P3;0,03945;AP;RESIDENCIAL;287900,4;8637,01;ZAP;10/09/2021
RUA PADRE EUSTAQUIO 1639 - APT 503 BLOCO 2 - CARLOS PRATES - 30710-580 - BELO HORIZONTE - MG;CARLOS PRATES;2018;2437,5;107,64;107,64;P3;0,01246;AP;RESIDENCIAL;349999,67;10499,99;ZA;10/09/2021
RUA PEDRA LAVRADA 165 - APT 704 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;56,62;56,62;P4;0,004471;AP;RESIDENCIAL;210900;6327;ZAR2;10/09/2021
RUA PEDRA LAVRADA 165 - APT 408 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;55,17;55,17;P4;0,004356;AP;RESIDENCIAL;202600;6078;ZAR2;10/09/2021
RUA ENGENHEIRO SCHNOOR 350 - APT 102 - CEU AZUL - 31540-260 - BELO HORIZONTE - MG;CEU AZUL;2011;360;81,01;81,01;P3;0,191199;AP;RESIDENCIAL;355000;10650;ZAR2;10/09/2021
RUA ALVA 200 - APT 402 BLOCO 9 - JULIANA - 31744-560 - BELO HORIZONTE - MG;JULIANA;2020;11857,15;62,92;62,92;P4;0,003729;AP;RESIDENCIAL;189807,62;5694,22;ZAR2;10/09/2021
RUA PEDRA LAVRADA 165 - APT 703 BLOCO TORRE 2 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;56,62;56,62;P4;0,004471;AP;RESIDENCIAL;208500;6255;ZAR2;10/09/2021
RUA ARMANDO GRECO 333 - APT 503 BLOCO 03 - FREI LEOPOLDO - 31746-055 - BELO HORIZONTE - MG;FREI LEOPOLDO;2013;6801;100,27;100,27;P3;0,01287;AP;RESIDENCIAL;303355,71;9100,67;ZAR2;10/09/2021
RUA PEDRA LAVRADA 165 - APT 206 BLOCO TORRE 2 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;56,62;56,62;P4;0,004471;AP;RESIDENCIAL;202133,4;6064;ZAR2;10/09/2021
RUA OSORIO DUQUE ESTRADA 586 - APT 504 BLOCO TORRE 01 - PLANALTO - 31730-512 - BELO HORIZONTE - MG;PLANALTO;2020;9568,59;57,84;57,84;P3;0,005104;AP;RESIDENCIAL;239561,2;7186,83;ZAP;10/09/2021
RUA RUBENS CAPORALI RIBEIRO 839 - APT 402 BLOCO 1 - BURITIS - 30575-857 - BELO HORIZONTE - MG;BURITIS;2016;8534,68;240,18;240,18;P3;0,00778;AP;RESIDENCIAL;767739,98;23032,19;ZAR2;10/09/2021
RUA ALVA 200 - APT 403 BLOCO 9 - JULIANA - 31744-560 - BELO HORIZONTE - MG;JULIANA;2020;11857,15;62,92;62,92;P4;0,003729;AP;RESIDENCIAL;189807,62;5694,22;ZAR2;10/09/2021
RUA PEDRA LAVRADA 165 - APT 204 BLOCO TORRE 1 - SAO GABRIEL - 31980-460 - BELO HORIZONTE - MG;SAO GABRIEL;2021;10401,77;56,62;56,62;P4;0,004471;AP;RESIDENCIAL;202133,4;6064;ZAR2;10/09/2021
RUA PINTARROXO 25 - GOIANIA - 31950-110 - BELO HORIZONTE - MG;GOIANIA;2005;365;197,58;197,58;P2;1;CA;RESIDENCIAL;350000;21000;ZAR2;10/09/2021
RUA OSORIO DUQUE ESTRADA 586 - APT 903 BLOCO TORRE 01 - PLANALTO - 31730-512 - BELO HORIZONTE - MG;PLANALTO;2020;9568,59;58,12;58,12;P3;0,005129;AP;RESIDENCIAL;236200;7086;ZAP;10/09/2021
RUA CEARA 2009 - APT 1100 - SAVASSI - 30150-318 - BELO HORIZONTE - MG;SAVASSI;1992;800;254,7;254,7;P4;0,059978;AP;RESIDENCIAL;1525000;45750;ZCBH;10/09/2021
RUA SANTA CRUZ 235 - ALTO BARROCA - 30431-045 - BELO HORIZONTE - MG;ALTO BARROCA;2016;300;456,21;912,42;P3;1;CA;RESIDENCIAL;825000;99000;ZA;10/09/2021
RUA CURITIBA 1697 - APT 602 - LOURDES - 30170-122 - BELO HORIZONTE - MG;LOURDES;1982;600;100;100;P4;0,0292;AP;RESIDENCIAL;460000;13800;ZCBH;10/09/2021
RUA MAGNESIO 168 - APT 403 BLOCO 8 - JONAS VEIGA - 30285-532 - BELO HORIZONTE - MG;JONAS VEIGA;2014;13987,44;47,04;47,04;P3;0,00365;AP;RESIDENCIAL;158000;4740;ZAR2;10/09/2021
RUA OSORIO DUQUE ESTRADA 586 - APT 803 BLOCO TORRE 01 - PLANALTO - 31730-512 - BELO HORIZONTE - MG;PLANALTO;2020;9568,59;57,84;57,84;P3;0,005104;AP;RESIDENCIAL;243499,99;7304,99;ZAP;10/09/2021
RUA MINISTRO OROZIMBO NONATO 628 - CASA 4 - DONA CLARA - 31260-230 - BELO HORIZONTE - MG;DONA CLARA;1993;396;93,68;197,06;P3;0,25;CA;RESIDENCIAL;309999,91;37199,96;ZAP;10/09/2021
RUA COMENDADOR TEIXEIRA DA COSTA 342 - APT 304 BLOCO BL 04 - SANTA AMELIA - 31555-440 - BELO HORIZONTE - MG;SANTA AMELIA;2016;22050,55;49,3;49,3;P3;0,002083;AP;RESIDENCIAL;175023,42;5250,7;ZAR2;10/09/2021
RUA REGINA 143 - EYMARD - 31930-720 - BELO HORIZONTE - MG;EYMARD;2013;360;250,79;250,79;P3;1;CA;RESIDENCIAL;573263,6;34395,8;ZAP;10/09/2021
RUA DA PATAGONIA 200 - APT 403 - SION - 30320-080 - BELO HORIZONTE - MG;SION;2016;3964,63;239,52;239,52;P4;0,02071;AP;RESIDENCIAL;970000;29100;ZA;10/09/2021
RUA MARTINICA 352 - APT 301 BLOCO 6 - SANTA BRANCA - 31565-400 - BELO HORIZONTE - MG;SANTA BRANCA;2021;4710,5;49,11;49,11;P3;0,009812;AP;RESIDENCIAL;220000;6600;ZAP;10/09/2021
RUA DEPUTADO WILSON TANURE 20 - BLOCO B2 ANDAR 2 APT 12 - SANTA AMELIA - 31560-240 - BELO HORIZONTE - MG;SANTA AMELIA;1994;2191;69,77;69,77;P3;0,031312;AP;RESIDENCIAL;240000;7200;ZAP;10/09/2021
RUA SAGITARIO 81 - APT 401 - SANTA LUCIA - 30360-230 - BELO HORIZONTE - MG;SANTA LUCIA;1978;720;242;242;P3;0,0735;AP;RESIDENCIAL;750000;22500;ZAR1;10/09/2021
RUA DOS PAMPAS 538 - BLOCO B APT 1501 - PRADO - 30411-030 - BELO HORIZONTE - MG;PRADO;1985;2269;94,94;94,94;P3;0,00755;AP;RESIDENCIAL;307058,67;9211,76;ZA;10/09/2021
RUA JULIO DE CASTILHO 1050 - APT 603 - CINQUENTENARIO - 30570-080 - BELO HORIZONTE - MG;CINQUENTENARIO;2014;3165;111,01;111,01;P3;0,01714;AP;RESIDENCIAL;346035,55;10381,06;ZAR2;10/09/2021
AVE ABILIO MACHADO 1264 - SALA 1005 - INCONFIDENCIA - 30820-272 - BELO HORIZONTE - MG;INCONFIDENCIA;2000;1247,75;37,06;37,06;P3;0,006563;SL;NAO RESIDENCIAL;107448,58;3223,45;ZAR2;10/09/2021
RUA SANTA ANA 24 - APT 504 BLOCO 1 - SAO GABRIEL - 31980-620 - BELO HORIZONTE - MG;SAO GABRIEL;2013;1680,58;76,11;76,11;P3;0,03869;AP;RESIDENCIAL;290000;8700;ZAR2;10/09/2021
RUA SENHORA DA PAZ 122 - APT 201 - CANADA - 31130-020 - BELO HORIZONTE - MG;CANADA;1995;455;71,42;71,42;P2;0,1258;AP;RESIDENCIAL;190000;5700;ZAR2;10/09/2021
RUA DOS AEROVIARIOS 184 - APT 103 BLOCO A - AEROPORTO - 31270-330 - BELO HORIZONTE - MG;AEROPORTO;2011;4033;119,79;119,79;P4;0,0108;AP;RESIDENCIAL;465000;13950;ZAP;10/09/2021
RUA PAULO CAMPOS MENDES 50 - RIBEIRO DE ABREU - 31872-072 - BELO HORIZONTE - MG;RIBEIRO DE ABREU;2016;675;450,21;450,21;P3;1;CA;RESIDENCIAL;529999,43;15899,98;ZAR2;10/09/2021
RUA RODRIGO OTAVIO COUTINHO 30 - APT 1701 - BELVEDERE - 30320-200 - BELO HORIZONTE - MG;BELVEDERE;2008;4289,78;311,56;311,56;P5;0,018983;AP;RESIDENCIAL;1975000;59250;ZP3;10/09/2021
RUA PROFESSOR MANOEL CASASSANTA 57 - APT 101 - OURO PRETO - 31310-590 - BELO HORIZONTE - MG;OURO PRETO;2013;737,4;174,1;174,1;P4;0,10643;AP;RESIDENCIAL;535000;16050;ZAR2;10/09/2021
RUA CASCADURA 101 - ALTO CAICARAS - 30775-000 - BELO HORIZONTE - MG;ALTO CAICARAS;1976;300;205,37;210,37;P3;1;CA;RESIDENCIAL;570000;51300;ZAR2;10/09/2021
RUA CRISTAL 111 - APT 201 - SANTA TEREZA - 31010-110 - BELO HORIZONTE - MG;SANTA TEREZA;2012;500;194,93;194,93;P4;0,166871;AP;RESIDENCIAL;798000;23940;ZA;10/09/2021
RUA CARMELITA PRATES DA SILVA 424 - APT 404 - SALGADO FILHO - 30550-110 - BELO HORIZONTE - MG;SALGADO FILHO;2021;5488,36;59,5;59,5;P3;0,006989;AP;RESIDENCIAL;276800,4;8304,01;ZAP;10/09/2021
RUA QUATRO MIL DUZENTOS E VINTE E DOIS 20 - APT 601 BLOCO 1 - MANTIQUEIRA - 00000-000 - BELO HORIZONTE - MG;MANTIQUEIRA;2019;11740,1;52,96;52,96;P3;0,004088;AP;RESIDENCIAL;208000;6240;ZAR2;10/09/2021
RUA RUBIM 10 - APT 1300 - SION - 30310-630 - BELO HORIZONTE - MG;SION;2005;810,71;404,38;404,38;P5;0,108384;AP;RESIDENCIAL;2298495,92;68954,87;ZA;10/09/2021
RUA TRES CORACOES 285 - APT 502 - CALAFATE - 30411-293 - BELO HORIZONTE - MG;CALAFATE;2005;1416,26;112,75;112,75;P3;0,025924;AP;RESIDENCIAL;450000;13500;ZAP;10/09/2021
RUA CONGONHAL 446 - BLOCO B APT 204 - SANTA TEREZINHA - 31360-020 - BELO HORIZONTE - MG;SANTA TEREZINHA;1982;69958,44;75;75;P2;0,001135;AP;RESIDENCIAL;175640,6;5269,21;ZAP;10/09/2021
